datum_i_vreme_polaska,datum_i_vreme_dolaska,broj_leta,sifra,zauzetost 
2023-12-08 20:00:00,2023-12-08 21:20:00,RS08,5672,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-10 20:00:00,2023-12-10 21:20:00,RS08,5673,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-11 20:00:00,2023-12-11 21:20:00,RS08,5674,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-15 20:00:00,2023-12-15 21:20:00,RS08,5675,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-17 20:00:00,2023-12-17 21:20:00,RS08,5676,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-18 20:00:00,2023-12-18 21:20:00,RS08,5677,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-22 20:00:00,2023-12-22 21:20:00,RS08,5678,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-24 20:00:00,2023-12-24 21:20:00,RS08,5679,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-25 20:00:00,2023-12-25 21:20:00,RS08,5680,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-29 20:00:00,2023-12-29 21:20:00,RS08,5681,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-31 20:00:00,2023-12-31 21:20:00,RS08,5682,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-01 20:00:00,2024-01-01 21:20:00,RS08,5683,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-05 20:00:00,2024-01-05 21:20:00,RS08,5684,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-07 20:00:00,2024-01-07 21:20:00,RS08,5685,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-08 20:00:00,2024-01-08 21:20:00,RS08,5686,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-12 20:00:00,2024-01-12 21:20:00,RS08,5687,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-14 20:00:00,2024-01-14 21:20:00,RS08,5688,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-15 20:00:00,2024-01-15 21:20:00,RS08,5689,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-19 20:00:00,2024-01-19 21:20:00,RS08,5690,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-21 20:00:00,2024-01-21 21:20:00,RS08,5691,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-22 20:00:00,2024-01-22 21:20:00,RS08,5692,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-26 20:00:00,2024-01-26 21:20:00,RS08,5693,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-28 20:00:00,2024-01-28 21:20:00,RS08,5694,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-29 20:00:00,2024-01-29 21:20:00,RS08,5695,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-02 20:00:00,2024-02-02 21:20:00,RS08,5696,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-04 20:00:00,2024-02-04 21:20:00,RS08,5697,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-05 20:00:00,2024-02-05 21:20:00,RS08,5698,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-09 20:00:00,2024-02-09 21:20:00,RS08,5699,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-11 20:00:00,2024-02-11 21:20:00,RS08,5700,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-12 20:00:00,2024-02-12 21:20:00,RS08,5701,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-16 20:00:00,2024-02-16 21:20:00,RS08,5702,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-18 20:00:00,2024-02-18 21:20:00,RS08,5703,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-19 20:00:00,2024-02-19 21:20:00,RS08,5704,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-23 20:00:00,2024-02-23 21:20:00,RS08,5705,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-25 20:00:00,2024-02-25 21:20:00,RS08,5706,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-26 20:00:00,2024-02-26 21:20:00,RS08,5707,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-03-01 20:00:00,2024-03-01 21:20:00,RS08,5708,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-10 10:00:00,2023-10-10 11:00:00,RS09,5709,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
